"series_id","model_id","series_name","generation_id"
"4286","1851","Trabant 1.1 Седан 2 дв.","5763"
"4287","1851","Trabant 1.1 Универсал 3 дв.","5763"
"4288","1851","Trabant 1.1 Пикап","5763"
"4289","1851","Trabant 1.1 Кабриолет","5763"
"4290","1852","Trabant P 601 Кабриолет","5764"
"4291","1852","Trabant P 601 Универсал 3 дв.","5764"
"4292","1852","Trabant P 601 Седан","5764"
"4293","1853","Tramontana Tramontana Купе","5765"
"4294","1853","Tramontana Tramontana Спидстер","5765"
"4295","1854","Triumph TR7 Родстер","5766"
"4296","1854","Triumph TR7 Купе","5766"
"4297","1856","TVR 280 Купе","5767"
"4298","1856","TVR 280 Родстер","5767"
"4299","1857","TVR 350 Купе","5768"
"4300","1857","TVR 350 Родстер","5768"
"4301","1860","TVR 420 Купе","5769"
"4302","1860","TVR 420 Родстер","5769"
"4303","1868","TVR Tuscan Родстер","5770"
"4304","1868","TVR Tuscan Купе","5770"
"4305","1870","Vauxhall Agila B","2117"
"4306","1871","Vauxhall Astra J Хэтчбек 3 дв.","2119"
"4307","1871","Vauxhall Astra J Универсал 5 дв.","2119"
"4308","1871","Vauxhall Astra J Хэтчбек 5 дв.","2119"
"4309","1873","Vauxhall Carlton Седан","5771"
"4310","1873","Vauxhall Carlton Универсал 5 дв.","5771"
"4311","1874","Vauxhall Cavalier Mark III Седан","2126"
"4312","1874","Vauxhall Cavalier Mark III Хэтчбек 5 дв.","2126"
"4313","1875","Vauxhall Chevette Универсал 3 дв.","5772"
"4314","1875","Vauxhall Chevette Седан","5772"
"4315","1875","Vauxhall Chevette Седан 2 дв.","5772"
"4316","1875","Vauxhall Chevette Хэтчбек 3 дв.","5772"
"4317","1876","Vauxhall Combo D","2130"
"4318","1877","Vauxhall Corsa C Хэтчбек 5 дв.","2132"
"4319","1877","Vauxhall Corsa C Хэтчбек 3 дв.","2132"
"4320","1878","Vauxhall Frontera B Внедорожник 3 дв.","2134"
"4321","1878","Vauxhall Frontera B Внедорожник 5 дв.","2134"
"4322","1880","Vauxhall Nova Хэтчбек 5 дв.","5773"
"4323","1880","Vauxhall Nova Хэтчбек 3 дв.","5773"
"4324","1881","Vauxhall Omega Седан","5774"
"4325","1881","Vauxhall Omega Универсал 5 дв.","5774"
"4326","1882","Vauxhall Royale Седан","5775"
"4327","1882","Vauxhall Royale Купе","5775"
"4328","1885","Vauxhall Tigra B","2139"
"4329","1886","Vauxhall Vectra C Хэтчбек 5 дв.","2141"
"4330","1886","Vauxhall Vectra C Универсал 5 дв.","2141"
"4331","1886","Vauxhall Vectra C Седан","2141"
"4332","1889","Vauxhall Victor FE Седан","2143"
"4334","1890","Vauxhall Viva HC Седан 2 дв.","2145"
"4335","1890","Vauxhall Viva HC Седан","2145"
"4336","1890","Vauxhall Viva HC Универсал 3 дв.","2145"
"4337","1892","Vauxhall Zafira A","2148"
"4338","1895","Venturi 210 Кабриолет","5776"
"4339","1895","Venturi 210 Купе","5776"
"4340","1900","Volkswagen Beetle II (A5) Кабриолет","2150"
"4341","1900","Volkswagen Beetle II (A5) Хэтчбек 3 дв.","2150"
"4342","1901","Volkswagen Bora Универсал 5 дв.","5777"
"4343","1901","Volkswagen Bora Седан","5777"
"4344","1902","Volkswagen Caddy III Рестайлинг","2153"
"4345","1904","Volkswagen Derby II","2155"
"4346","1905","Volkswagen Eos I Рестайлинг","2157"
"4347","1908","Volkswagen Golf VII Универсал 5 дв.","2159"
"4348","1908","Volkswagen Golf VII Хэтчбек 5 дв.","2159"
"4349","1908","Volkswagen Golf VII Хэтчбек 3 дв.","2159"
"4350","1909","Volkswagen Golf Plus II","2166"
"4351","1912","Volkswagen Jetta VI","2168"
"4352","1913","Volkswagen Kaefer Кабриолет","5778"
"4353","1913","Volkswagen Kaefer Купе","5778"
"4354","1915","Volkswagen Multivan T5","2175"
"4355","1917","Volkswagen Passat B7 Седан","2177"
"4356","1917","Volkswagen Passat B7 Универсал 5 дв.","2177"
"4357","1918","Volkswagen Passat CC I Рестайлинг","2183"
"4358","1919","Volkswagen Phaeton I Рестайлинг","2185"
"4359","1920","Volkswagen Pointer Хэтчбек 5 дв.","5779"
"4360","1920","Volkswagen Pointer Хэтчбек 3 дв.","5779"
"4361","1921","Volkswagen Polo V Седан","2188"
"4362","1921","Volkswagen Polo V Хэтчбек 5 дв.","2188"
"4363","1921","Volkswagen Polo V Хэтчбек 3 дв.","2188"
"4365","1925","Volkswagen Sharan II","2196"
"4366","1926","Volkswagen Taro Пикап Одинарная кабина","5781"
"4367","1926","Volkswagen Taro Пикап Полуторная кабина","5781"
"4368","1926","Volkswagen Taro Пикап Двойная кабина","5781"
"4369","1927","Volkswagen Tiguan I Рестайлинг","2199"
"4370","1928","Volkswagen Touareg II","2201"
"4371","1929","Volkswagen Touran II","2203"
"4372","1930","Volkswagen Type 4 II (412) Седан","2206"
"4373","1930","Volkswagen Type 4 II (412) Универсал 5 дв.","2206"
"4374","1931","Volkswagen up! Хэтчбек 5 дв.","5782"
"4375","1931","Volkswagen up! Хэтчбек 3 дв.","5782"
"4376","1934","Volvo 140 Series Седан","5783"
"4377","1934","Volvo 140 Series Универсал 5 дв.","5783"
"4378","1934","Volvo 140 Series Седан 2 дв.","5783"
"4379","1936","Volvo 240 Series Седан","5784"
"4380","1936","Volvo 240 Series Универсал 5 дв.","5784"
"4381","1937","Volvo 260 Series Седан 2 дв.","5785"
"4382","1937","Volvo 260 Series Универсал 5 дв.","5785"
"4383","1937","Volvo 260 Series Седан","5785"
"4384","1938","Volvo 300 Series Хэтчбек 5 дв.","5786"
"4385","1938","Volvo 300 Series Седан","5786"
"4386","1938","Volvo 300 Series Хэтчбек 3 дв.","5786"
"4387","1942","Volvo 66 Универсал 3 дв.","5787"
"4388","1942","Volvo 66 Седан","5787"
"4389","1943","Volvo 740 Универсал 5 дв.","5788"
"4390","1943","Volvo 740 Седан","5788"
"4391","1944","Volvo 760 Универсал 5 дв.","5789"
"4392","1944","Volvo 760 Седан","5789"
"4393","1946","Volvo 850 Универсал 5 дв.","5790"
"4394","1946","Volvo 850 Седан","5790"
"4395","1947","Volvo 940 Универсал 5 дв.","5791"
"4396","1947","Volvo 940 Седан","5791"
"4397","1948","Volvo 960 Седан","5792"
"4398","1948","Volvo 960 Универсал 5 дв.","5792"
"4399","1949","Volvo C30 I Рестайлинг","2219"
"4400","1950","Volvo C70 II Рестайлинг","2221"
"4402","2187","Toyota Soarer IV (Z40)","2414"
"4405","2190","Toyota Sprinter Carib III","2418"
"4407","2192","Toyota Sprinter Trueno IX","2421"
"4408","2193","Toyota Sprinter VIII (E110)","2425"
"4409","2194","Toyota Starlet V (P90) Хэтчбек 5 дв.","2427"
"4410","2194","Toyota Starlet V (P90) Хэтчбек 3 дв.","2427"
"4412","2196","Toyota Supra IV (A80)","2431"
"4413","2197","Toyota Tacoma II Пикап Одинарная кабина","2433"
"4414","2197","Toyota Tacoma II Пикап Полуторная кабина","2433"
"4415","2197","Toyota Tacoma II Пикап Двойная кабина","2433"
"4416","2198","Toyota Tercel V (L50) Седан","2435"
"4417","2198","Toyota Tercel V (L50) Купе","2435"
"4418","2199","Toyota TownAce IV","2440"
"4419","2200","Toyota Tundra II Рестайлинг Пикап Одинарная кабина","2443"
"4420","2200","Toyota Tundra II Рестайлинг Пикап Полуторная кабина","2443"
"4421","2200","Toyota Tundra II Рестайлинг Пикап Двойная кабина","2443"
"4425","2204","Toyota Venza I Рестайлинг","2446"
"4427","2206","Toyota Verso II","2448"
"4429","2208","Toyota Vios III","2450"
"4430","2209","Toyota Vista V (V50) Седан","2453"
"4431","2209","Toyota Vista V (V50) Универсал 5 дв.","2453"
"4432","2210","Toyota Vitz III (XP130)","2458"
"4436","2214","Toyota WiLL II (VS)","2461"
"4437","2215","Toyota Windom III (XV30)","2463"
"4439","2217","Toyota Yaris III Седан","2466"
"4440","2217","Toyota Yaris III Хэтчбек 5 дв.","2466"
"4441","2217","Toyota Yaris III Хэтчбек 3 дв.","2466"
"4481","2119","Nissan Presea II","2297"
"4482","2120","Nissan President III (PGF50)","2299"
"4483","2121","Nissan Primera III (P12) Хэтчбек 5 дв.","2302"
"4484","2121","Nissan Primera III (P12) Универсал 5 дв.","2302"
"4485","2121","Nissan Primera III (P12) Седан","2302"
"4486","2122","Nissan Pulsar V (N15) Седан","2305"
"4487","2122","Nissan Pulsar V (N15) Хэтчбек 5 дв.","2305"
"4488","2122","Nissan Pulsar V (N15) Хэтчбек 3 дв.","2305"
"4489","2123","Nissan Qashqai II","1"
"4490","2124","Nissan Quest IV","2307"
"4491","2127","Nissan Rogue II","2311"
"4492","2129","Nissan Safari V (Y61) Внедорожник 5 дв.","2313"
"4493","2129","Nissan Safari V (Y61) Внедорожник 3 дв.","2313"
"4494","2130","Nissan Sentra VII (B17)","2315"
"4495","2131","Nissan Serena IV (C26)","2319"
"4496","2132","Nissan Silvia VII (S15)","2323"
"4497","2134","Nissan Skyline XII (V36) Купе","2328"
"4498","2134","Nissan Skyline XII (V36) Седан","2328"
"4499","2135","Nissan Stagea II","2335"
"4500","2136","Nissan Stanza II (T12)","2337"
"4501","2137","Nissan Sunny N16","2339"
"4502","2138","Nissan Teana III","2347"
"4503","2141","Nissan Tiida I Рестайлинг Хэтчбек 5 дв.","2353"
"4504","2141","Nissan Tiida I Рестайлинг Седан","2353"
"4505","2143","Nissan Titan Пикап Полуторная кабина","5485"
"4506","2143","Nissan Titan Пикап Двойная кабина","5485"
"4507","2144","Nissan Vanette IV","2356"
"4508","2145","Nissan Versa II","2360"
"4509","2146","Nissan Wingroad III (Y12)","2362"
"4510","2147","Nissan X-Terra II","2365"
"4511","2148","Nissan X-Trail II Рестайлинг","2367"
"4512","2150","Toyota Mark II IX (X110) Универсал 5 дв.","2370"
"4513","2150","Toyota Mark II IX (X110) Седан","2370"
"4514","2151","Toyota Mark X II","2376"
"4515","2154","Toyota Matrix II (E140)","2378"
"4516","2156","Toyota MR2 III (W30) Родстер","2380"
"4517","2156","Toyota MR2 III (W30) Купе","2380"
"4518","2161","Toyota Paseo II (L50) Купе","2383"
"4519","2161","Toyota Paseo II (L50) Кабриолет","2383"
"4520","2162","Toyota Passo II (C30)","2385"
"4521","2164","Toyota Picnic I","2387"
"4522","2166","Toyota Porte II","2389"
"4523","2167","Toyota Premio II (T26)","2391"
"4524","2168","Toyota Previa III (XR50)","2393"
"4525","2170","Toyota Prius III (ZVW30)","2396"
"4526","2175","Toyota Ractis II","2400"
"4527","2176","Toyota Raum II","2402"
"4528","2177","Toyota RAV 4 IV (CA40)","2404"
"4529","2182","Toyota Scepter Седан","5486"
"4530","2182","Toyota Scepter Купе","5486"
"4531","2182","Toyota Scepter Универсал 5 дв.","5486"
"4532","2183","Toyota Sequoia II","2409"
"4533","2185","Toyota Sienna III","2411"
"4534","1952","Volvo S40 II Рестайлинг","2224"
"4535","1953","Volvo S60 II","2227"
"4536","1955","Volvo S80 II Рестайлинг","2229"
"4537","1957","Volvo V40 II","2232"
"4538","1960","Volvo V70 III","2234"
"4539","1962","Volvo XC60 I Рестайлинг","2237"
"4540","1963","Volvo XC70 II","2239"
"4541","1964","Volvo XC90 I Рестайлинг","2241"
"4542","1966","Vortex Estina II (FL-C)","2243"
"4543","1967","Vortex Tingo II (FL)","2245"
"4544","1968","Wartburg 1.3 Седан","5793"
"4545","1968","Wartburg 1.3 Универсал 5 дв.","5793"
"4546","1969","Wartburg 353 Пикап Одинарная кабина","5794"
"4547","1969","Wartburg 353 Универсал 5 дв.","5794"
"4548","1969","Wartburg 353 Седан","5794"
"4549","1980","Zastava Yugo Кабриолет","5795"
"4550","1980","Zastava Yugo Хэтчбек 3 дв.","5795"
"4551","1982","ZX Admiral Пикап Одинарная кабина","5796"
"4552","1982","ZX Admiral Пикап Двойная кабина","5796"
"4553","1984","ZX Landmark I Рестайлинг","2251"
"4554","1990","Бронто Рысь Внедорожник 3 дв.","5797"
"4555","1990","Бронто Рысь Внедорожник 5 дв.","5797"
"4556","1999","ВАЗ 2108 Внедорожник 3 дв.","5798"
"4557","1999","ВАЗ 2108 Хэтчбек 3 дв.","5798"
"4558","2004","ВАЗ 2112 Хэтчбек 3 дв.","5800"
"4559","2004","ВАЗ 2112 Хэтчбек 5 дв.","5800"
"4560","2008","ВАЗ 2120 Надежда I Рестайлинг","2256"
"4561","2015","ВАЗ Granta Лифтбек","5801"
"4562","2015","ВАЗ Granta Седан","5801"
"4563","2016","ВАЗ Kalina II Хэтчбек 5 дв.","2259"
"4564","2016","ВАЗ Kalina II Универсал 5 дв.","2259"
"4569","2019","ВАЗ Revolution SuperSport","2262"
"4570","2026","ГАЗ 24 «Волга» II (2410) Универсал 5 дв.","2264"
"4571","2026","ГАЗ 24 «Волга» II (2410) Седан","2264"
"4572","2027","ГАЗ 3102 «Волга» Универсал 5 дв.","5804"
"4573","2027","ГАЗ 3102 «Волга» Седан","5804"
"4574","2028","ГАЗ 31029 «Волга» Универсал 5 дв.","5805"
"4575","2028","ГАЗ 31029 «Волга» Седан","5805"
"4576","2031","ГАЗ 3110 «Волга» Универсал 5 дв.","5806"
"4577","2031","ГАЗ 3110 «Волга» Седан","5806"
"4578","2034","ГАЗ 69 Внедорожник 3 дв.","5807"
"4579","2034","ГАЗ 69 Внедорожник 5 дв.","5807"
"4580","2036","ГАЗ М-20 «Победа» Кабриолет","5808"
"4581","2036","ГАЗ М-20 «Победа» Фастбек","5808"
"4582","2040","ЗАЗ 1105 «Дана» Фургон","5809"
"4583","2040","ЗАЗ 1105 «Дана» Универсал 5 дв.","5809"
"4584","2044","ЗАЗ Chance Седан","5810"
"4585","2044","ЗАЗ Chance Хэтчбек 5 дв.","5810"
"4586","2045","ЗАЗ Forza Хэтчбек 5 дв.","5811"
"4587","2045","ЗАЗ Forza Лифтбек","5811"
"4588","2046","ЗАЗ Sens Седан","5812"
"4589","2046","ЗАЗ Sens Хэтчбек 5 дв.","5812"
"4590","2047","ЗАЗ Vida Седан","5813"
"4591","2047","ЗАЗ Vida Хэтчбек 5 дв.","5813"
"4592","2054","ИЖ 2717 Фургон","5814"
"4593","2054","ИЖ 2717 Пикап Одинарная кабина","5814"
"4594","2066","Москвич 400 Кабриолет","5815"
"4595","2066","Москвич 400 Фургон","5815"
"4596","2066","Москвич 400 Пикап Одинарная кабина","5815"
"4597","2066","Москвич 400 Седан","5815"
"4598","2067","Москвич 401 Седан","5816"
"4599","2067","Москвич 401 Фургон","5816"
"4600","2078","Москвич Дуэт Дуэт-1","2279"
"4601","2090","ТагАЗ Road Partner Пикап Одинарная кабина","5817"
"4602","2090","ТагАЗ Road Partner Внедорожник 5 дв.","5817"
"4603","2091","ТагАЗ Tager Внедорожник 3 дв.","5818"
"4604","2091","ТагАЗ Tager Внедорожник 5 дв.","5818"
"4605","2093","УАЗ 3151 Внедорожник 5 дв.","5819"
"4606","2093","УАЗ 3151 Внедорожник открытый","5819"
"4607","2098","УАЗ 469 Внедорожник 5 дв.","5820"
"4608","2098","УАЗ 469 Внедорожник открытый","5820"
"4609","2099","УАЗ Hunter Внедорожник 5 дв.","5821"
"4610","2099","УАЗ Hunter Внедорожник открытый","5821"
"4611","2100","УАЗ Patriot I Рестайлинг","2286"
"4612","2101","УАЗ Pickup I Рестайлинг","2288"
"4613","2105","Chevrolet Vectra II","2290"
"4614","2117","Nissan Prairie III (M12)","2292"
"4615","2118","Nissan Presage II","2295"
"4616","2139","Nissan Terrano III","2350"
"4617","2125","R'nessa",NULL
"4618","2149","LiteAce",NULL
"4619","1381","Nissan Juke I","1496"
"4620","84","Audi A4 IV (B8) Универсал 5 дв.","63"
"4621","84","Audi A4 IV (B8) Седан","63"
"4622","84","Audi A4 III (B7) Кабриолет","64"
"4623","84","Audi A4 III (B7) Седан","64"
"4624","84","Audi A4 III (B7) Универсал 5 дв.","64"
"4625","84","Audi A4 II (B6) Универсал 5 дв.","65"
"4626","84","Audi A4 II (B6) Седан","65"
"4627","84","Audi A4 I (B5) Универсал 5 дв.","66"
"4628","84","Audi A4 I (B5) Седан","66"
"4629","1","378 GT Zagato",NULL
"4630","2","Ace",NULL
"4632","4","AC Cobra Mk V","239"
"4633","4","AC Cobra Mk IV","240"
"4634","5","CL",NULL
"4635","6","CSX",NULL
"4636","7","Acura EL I","5"
"4637","8","ILX",NULL
"4638","9","Acura Integra II Седан","7"
"4639","9","Acura Integra II Хэтчбек 3 дв.","7"
"4640","9","Acura Integra I Хэтчбек 5 дв.","8"
